comm_id,client_pin,comm_date,comm_type,channel,offer_id,success
h-03316,30168,2026-01-16,call_collect,call,COLLECT_01,1
h-03317,30168,2026-02-03,call_collect,call,COLLECT_01,0
h-03318,30168,2026-02-22,email_cashback,email,CASHBACK_5,0
h-03319,30168,2026-03-21,push_cashback,push,CASHBACK_5,0
h-03320,30169,2025-02-01,push_service,push,PUSH_ON,0
h-03321,30169,2025-02-20,call_collect,call,COLLECT_01,0
h-03322,30169,2025-03-08,push_credit,push,CC_LIMIT,0
h-03323,30169,2025-03-20,email_cashback,email,CASHBACK_5,0
h-03324,30169,2025-04-14,push_service,push,PUSH_ON,0
h-03325,30169,2025-05-07,push_cashback,push,CASHBACK_5,0
h-03326,30169,2025-05-22,call_collect,call,COLLECT_01,0
h-03327,30169,2025-06-01,call_collect,call,COLLECT_01,0
h-03328,30169,2025-06-13,push_credit,push,CC_LIMIT,0
h-03329,30169,2025-07-01,push_service,push,PUSH_ON,1
h-03330,30169,2025-07-11,push_cashback,push,CASHBACK_5,0
h-03331,30169,2025-08-03,call_collect,call,COLLECT_01,1
h-03332,30169,2025-08-22,push_cashback,push,CASHBACK_5,0
h-03333,30169,2025-08-31,push_credit,push,CC_LIMIT,0
h-03334,30169,2025-09-25,sms_refinance,sms,REFIN_12,0
h-03335,30170,2025-01-25,push_cashback,push,CASHBACK_5,0
h-03336,30170,2025-02-14,call_collect,call,COLLECT_01,0
h-03337,30170,2025-03-09,push_service,push,PUSH_ON,0
h-03338,30170,2025-03-17,push_credit,push,CC_LIMIT,1
h-03339,30170,2025-04-07,sms_cashback,sms,CASHBACK_5,1
h-03340,30170,2025-05-05,push_credit,push,CC_LIMIT,0
h-03341,30170,2025-05-19,push_service,push,PUSH_ON,1
h-03342,30170,2025-06-08,push_cashback,push,CASHBACK_5,0
h-03343,30170,2025-06-21,push_cashback,push,CASHBACK_5,0
h-03344,30170,2025-07-05,push_credit,push,CC_LIMIT,0
h-03345,30170,2025-07-27,call_collect,call,COLLECT_01,0
h-03346,30170,2025-08-23,push_credit,push,CC_LIMIT,0
h-03347,30170,2025-09-13,push_cashback,push,CASHBACK_5,1
h-03348,30170,2025-09-23,sms_refinance,sms,REFIN_12,0
h-03349,30170,2025-10-21,sms_cashback,sms,CASHBACK_5,0
h-03350,30170,2025-11-09,push_service,push,PUSH_ON,0
h-03351,30170,2025-11-21,push_credit,push,CC_LIMIT,0
h-03352,30170,2025-12-10,call_collect,call,COLLECT_01,0
h-03353,30170,2025-12-20,push_credit,push,CC_LIMIT,0
h-03354,30170,2025-12-31,push_service,push,PUSH_ON,1
h-03355,30170,2026-01-09,email_cashback,email,CASHBACK_5,0
h-03356,30170,2026-01-19,sms_refinance,sms,REFIN_12,0
h-03357,30170,2026-02-14,sms_cashback,sms,CASHBACK_5,0
h-03358,30170,2026-02-25,sms_cashback,sms,CASHBACK_5,1
h-03359,30170,2026-03-11,push_credit,push,CC_LIMIT,1
h-03360,30170,2026-03-23,push_credit,push,CC_LIMIT,0
h-03361,30170,2026-04-03,call_collect,call,COLLECT_01,0
h-03362,30171,2025-02-02,push_cashback,push,CASHBACK_5,0
h-03363,30171,2025-02-12,call_collect,call,COLLECT_01,0
h-03364,30171,2025-03-12,sms_cashback,sms,CASHBACK_5,0
h-03365,30171,2025-03-27,call_collect,call,COLLECT_01,1
h-03366,30171,2025-04-22,sms_refinance,sms,REFIN_12,0
h-03367,30171,2025-05-02,sms_cashback,sms,CASHBACK_5,0
h-03368,30171,2025-05-16,push_service,push,PUSH_ON,1
h-03369,30171,2025-05-31,push_service,push,PUSH_ON,0
h-03370,30171,2025-06-25,push_cashback,push,CASHBACK_5,0
h-03371,30171,2025-07-22,push_service,push,PUSH_ON,1
h-03372,30171,2025-08-10,sms_refinance,sms,REFIN_12,0
h-03373,30171,2025-09-01,email_cashback,email,CASHBACK_5,0
h-03374,30171,2025-09-24,sms_refinance,sms,REFIN_12,0
h-03375,30171,2025-10-05,push_cashback,push,CASHBACK_5,0
h-03376,30171,2025-10-21,sms_cashback,sms,CASHBACK_5,0
h-03377,30171,2025-11-05,push_cashback,push,CASHBACK_5,0
h-03378,30171,2025-11-30,sms_refinance,sms,REFIN_12,0
h-03379,30171,2025-12-14,sms_cashback,sms,CASHBACK_5,0
h-03380,30171,2026-01-04,push_cashback,push,CASHBACK_5,0
h-03381,30171,2026-01-12,push_cashback,push,CASHBACK_5,0
h-03382,30171,2026-02-09,push_cashback,push,CASHBACK_5,0
h-03383,30171,2026-02-19,call_collect,call,COLLECT_01,0
h-03384,30171,2026-03-03,sms_refinance,sms,REFIN_12,0
h-03385,30171,2026-03-24,sms_refinance,sms,REFIN_12,1
h-03386,30171,2026-04-10,push_service,push,PUSH_ON,0
h-03387,30172,2025-01-18,call_collect,call,COLLECT_01,0
h-03388,30172,2025-02-11,push_cashback,push,CASHBACK_5,0
h-03389,30172,2025-02-22,push_cashback,push,CASHBACK_5,0
h-03390,30172,2025-03-16,push_cashback,push,CASHBACK_5,1
h-03391,30172,2025-04-01,push_service,push,PUSH_ON,0
h-03392,30172,2025-04-15,push_service,push,PUSH_ON,0
h-03393,30172,2025-04-27,email_cashback,email,CASHBACK_5,0
h-03394,30172,2025-05-17,push_service,push,PUSH_ON,1
h-03395,30172,2025-06-13,sms_refinance,sms,REFIN_12,0
h-03396,30172,2025-06-26,push_credit,push,CC_LIMIT,0
h-03397,30172,2025-07-09,push_service,push,PUSH_ON,0
h-03398,30172,2025-07-23,push_cashback,push,CASHBACK_5,1
h-03399,30172,2025-08-20,push_service,push,PUSH_ON,1
h-03400,30172,2025-09-03,push_service,push,PUSH_ON,0
h-03401,30172,2025-09-29,push_service,push,PUSH_ON,0
h-03402,30172,2025-10-21,push_service,push,PUSH_ON,1
h-03403,30172,2025-11-14,sms_cashback,sms,CASHBACK_5,1
h-03404,30172,2025-11-29,sms_cashback,sms,CASHBACK_5,0
h-03405,30172,2025-12-25,push_cashback,push,CASHBACK_5,1
h-03406,30172,2026-01-19,push_cashback,push,CASHBACK_5,0
h-03407,30172,2026-02-03,sms_cashback,sms,CASHBACK_5,0
h-03408,30172,2026-02-21,sms_refinance,sms,REFIN_12,0
h-03409,30172,2026-03-12,push_cashback,push,CASHBACK_5,1
h-03410,30173,2025-01-13,sms_cashback,sms,CASHBACK_5,0
h-03411,30173,2025-02-05,email_cashback,email,CASHBACK_5,0
h-03412,30173,2025-02-13,sms_cashback,sms,CASHBACK_5,0
h-03413,30173,2025-03-02,sms_cashback,sms,CASHBACK_5,0
h-03414,30173,2025-03-24,call_collect,call,COLLECT_01,0
h-03415,30173,2025-04-03,push_cashback,push,CASHBACK_5,0
h-03416,30173,2025-04-30,email_cashback,email,CASHBACK_5,0
h-03417,30173,2025-05-24,sms_cashback,sms,CASHBACK_5,0
h-03418,30173,2025-06-14,push_cashback,push,CASHBACK_5,0
h-03419,30173,2025-06-28,email_cashback,email,CASHBACK_5,0
h-03420,30173,2025-07-22,sms_cashback,sms,CASHBACK_5,0
h-03421,30173,2025-08-01,sms_cashback,sms,CASHBACK_5,1
h-03422,30173,2025-08-24,sms_refinance,sms,REFIN_12,1
h-03423,30173,2025-09-16,push_service,push,PUSH_ON,0
h-03424,30173,2025-09-30,email_cashback,email,CASHBACK_5,0
h-03425,30173,2025-10-23,sms_refinance,sms,REFIN_12,0
h-03426,30173,2025-11-09,email_cashback,email,CASHBACK_5,0
h-03427,30173,2025-11-28,push_cashback,push,CASHBACK_5,0
h-03428,30173,2025-12-07,email_cashback,email,CASHBACK_5,0
h-03429,30173,2025-12-18,push_service,push,PUSH_ON,0
h-03430,30173,2026-01-01,push_cashback,push,CASHBACK_5,0
h-03431,30173,2026-01-26,push_credit,push,CC_LIMIT,0
h-03432,30173,2026-02-12,push_cashback,push,CASHBACK_5,0
h-03433,30173,2026-02-25,push_service,push,PUSH_ON,0
h-03434,30173,2026-03-13,sms_refinance,sms,REFIN_12,0
h-03435,30173,2026-03-28,call_collect,call,COLLECT_01,0
h-03436,30173,2026-04-06,push_service,push,PUSH_ON,1
h-03437,30173,2026-04-24,email_cashback,email,CASHBACK_5,0
h-03438,30174,2025-01-28,call_collect,call,COLLECT_01,0
h-03439,30174,2025-02-17,push_service,push,PUSH_ON,0
h-03440,30174,2025-03-16,push_cashback,push,CASHBACK_5,1
h-03441,30174,2025-04-11,sms_cashback,sms,CASHBACK_5,0
h-03442,30174,2025-04-27,push_cashback,push,CASHBACK_5,0
h-03443,30174,2025-05-17,call_collect,call,COLLECT_01,0
h-03444,30174,2025-06-06,push_credit,push,CC_LIMIT,0
h-03445,30174,2025-06-23,email_cashback,email,CASHBACK_5,0
h-03446,30174,2025-07-21,sms_cashback,sms,CASHBACK_5,1
h-03447,30174,2025-08-03,sms_refinance,sms,REFIN_12,0
h-03448,30174,2025-08-24,push_cashback,push,CASHBACK_5,0
h-03449,30174,2025-09-15,sms_cashback,sms,CASHBACK_5,0
h-03450,30174,2025-10-11,push_service,push,PUSH_ON,1
h-03451,30174,2025-11-08,email_cashback,email,CASHBACK_5,0
h-03452,30174,2025-12-02,email_cashback,email,CASHBACK_5,0
h-03453,30174,2025-12-30,call_collect,call,COLLECT_01,0
h-03454,30174,2026-01-11,push_service,push,PUSH_ON,0
h-03455,30174,2026-01-28,call_collect,call,COLLECT_01,0
h-03456,30174,2026-02-10,call_collect,call,COLLECT_01,0
h-03457,30174,2026-03-02,sms_refinance,sms,REFIN_12,0
h-03458,30174,2026-03-27,sms_refinance,sms,REFIN_12,0
h-03459,30174,2026-04-09,call_collect,call,COLLECT_01,0
h-03460,30174,2026-05-03,sms_cashback,sms,CASHBACK_5,0
h-03461,30174,2026-05-12,sms_cashback,sms,CASHBACK_5,1
h-03462,30174,2026-06-05,push_cashback,push,CASHBACK_5,0
h-03463,30174,2026-06-27,push_service,push,PUSH_ON,1
h-03464,30175,2025-01-27,push_cashback,push,CASHBACK_5,0
h-03465,30175,2025-02-11,push_cashback,push,CASHBACK_5,0
h-03466,30175,2025-03-04,push_cashback,push,CASHBACK_5,0
h-03467,30175,2025-04-01,sms_refinance,sms,REFIN_12,0
h-03468,30175,2025-04-13,call_collect,call,COLLECT_01,0
h-03469,30175,2025-04-29,sms_cashback,sms,CASHBACK_5,0
h-03470,30175,2025-05-14,sms_cashback,sms,CASHBACK_5,1
h-03471,30175,2025-06-04,push_cashback,push,CASHBACK_5,0
h-03472,30175,2025-06-19,sms_refinance,sms,REFIN_12,0
h-03473,30175,2025-07-01,push_service,push,PUSH_ON,1
h-03474,30175,2025-07-14,email_cashback,email,CASHBACK_5,0
h-03475,30175,2025-07-27,sms_cashback,sms,CASHBACK_5,0
h-03476,30175,2025-08-04,push_service,push,PUSH_ON,0
h-03477,30175,2025-08-20,push_credit,push,CC_LIMIT,0
h-03478,30175,2025-09-06,sms_refinance,sms,REFIN_12,0
h-03479,30176,2025-02-01,push_service,push,PUSH_ON,1
h-03480,30176,2025-02-12,push_credit,push,CC_LIMIT,1
h-03481,30176,2025-03-09,push_cashback,push,CASHBACK_5,0
h-03482,30176,2025-03-25,push_service,push,PUSH_ON,0
h-03483,30176,2025-04-19,email_cashback,email,CASHBACK_5,0
h-03484,30176,2025-05-15,push_cashback,push,CASHBACK_5,0
h-03485,30176,2025-06-03,push_credit,push,CC_LIMIT,0
h-03486,30176,2025-06-18,push_credit,push,CC_LIMIT,0
h-03487,30176,2025-07-16,sms_refinance,sms,REFIN_12,1
h-03488,30176,2025-08-03,email_cashback,email,CASHBACK_5,0
h-03489,30176,2025-08-22,email_cashback,email,CASHBACK_5,0
h-03490,30176,2025-09-19,email_cashback,email,CASHBACK_5,1
h-03491,30176,2025-10-01,sms_refinance,sms,REFIN_12,0
h-03492,30176,2025-10-28,call_collect,call,COLLECT_01,0
h-03493,30176,2025-11-19,sms_cashback,sms,CASHBACK_5,0
h-03494,30176,2025-12-12,sms_cashback,sms,CASHBACK_5,0
h-03495,30176,2026-01-06,push_cashback,push,CASHBACK_5,0
h-03496,30176,2026-01-27,email_cashback,email,CASHBACK_5,0
h-03497,30176,2026-02-16,sms_refinance,sms,REFIN_12,0
h-03498,30176,2026-03-12,email_cashback,email,CASHBACK_5,1
h-03499,30177,2025-02-01,push_service,push,PUSH_ON,0
h-03500,30177,2025-02-20,push_cashback,push,CASHBACK_5,1
h-03501,30177,2025-03-05,push_cashback,push,CASHBACK_5,0
h-03502,30177,2025-03-24,sms_refinance,sms,REFIN_12,0
h-03503,30177,2025-04-18,push_credit,push,CC_LIMIT,0
h-03504,30177,2025-04-28,push_credit,push,CC_LIMIT,0
h-03505,30177,2025-05-22,push_cashback,push,CASHBACK_5,0
h-03506,30177,2025-05-30,push_service,push,PUSH_ON,0
h-03507,30177,2025-06-10,sms_refinance,sms,REFIN_12,0
h-03508,30177,2025-06-18,call_collect,call,COLLECT_01,0
h-03509,30177,2025-07-10,sms_cashback,sms,CASHBACK_5,0
h-03510,30177,2025-07-22,sms_cashback,sms,CASHBACK_5,0
h-03511,30177,2025-08-10,push_service,push,PUSH_ON,1
h-03512,30177,2025-08-19,email_cashback,email,CASHBACK_5,0
h-03513,30177,2025-09-11,email_cashback,email,CASHBACK_5,0
h-03514,30177,2025-09-24,sms_cashback,sms,CASHBACK_5,0
h-03515,30177,2025-10-11,call_collect,call,COLLECT_01,0
h-03516,30177,2025-11-01,email_cashback,email,CASHBACK_5,0
h-03517,30177,2025-11-24,sms_cashback,sms,CASHBACK_5,0
h-03518,30177,2025-12-14,push_service,push,PUSH_ON,1
h-03519,30177,2025-12-24,push_service,push,PUSH_ON,1
h-03520,30177,2026-01-21,email_cashback,email,CASHBACK_5,0
h-03521,30178,2025-01-24,call_collect,call,COLLECT_01,0
h-03522,30178,2025-02-01,push_credit,push,CC_LIMIT,0
h-03523,30178,2025-02-15,push_cashback,push,CASHBACK_5,0
h-03524,30178,2025-02-26,push_service,push,PUSH_ON,0
h-03525,30178,2025-03-19,sms_cashback,sms,CASHBACK_5,1
h-03526,30178,2025-03-31,sms_cashback,sms,CASHBACK_5,1
h-03527,30178,2025-04-09,push_credit,push,CC_LIMIT,0
h-03528,30178,2025-04-19,call_collect,call,COLLECT_01,0
h-03529,30178,2025-05-17,push_credit,push,CC_LIMIT,0
h-03530,30178,2025-05-27,push_service,push,PUSH_ON,0
h-03531,30178,2025-06-11,call_collect,call,COLLECT_01,0
h-03532,30178,2025-06-21,push_service,push,PUSH_ON,0
h-03533,30178,2025-07-18,sms_cashback,sms,CASHBACK_5,0
h-03534,30178,2025-08-05,push_service,push,PUSH_ON,0
h-03535,30178,2025-08-17,push_credit,push,CC_LIMIT,0
h-03536,30178,2025-09-08,email_cashback,email,CASHBACK_5,0
h-03537,30178,2025-10-06,push_service,push,PUSH_ON,0
h-03538,30178,2025-10-17,push_service,push,PUSH_ON,0
h-03539,30179,2025-02-02,push_cashback,push,CASHBACK_5,0
h-03540,30179,2025-02-18,call_collect,call,COLLECT_01,1
h-03541,30179,2025-03-01,sms_refinance,sms,REFIN_12,0
h-03542,30179,2025-03-12,sms_refinance,sms,REFIN_12,0
h-03543,30179,2025-03-31,sms_refinance,sms,REFIN_12,1
h-03544,30179,2025-04-09,sms_cashback,sms,CASHBACK_5,0
h-03545,30179,2025-05-01,push_service,push,PUSH_ON,1
h-03546,30179,2025-05-23,push_cashback,push,CASHBACK_5,0
h-03547,30179,2025-06-15,call_collect,call,COLLECT_01,0
h-03548,30179,2025-07-09,push_cashback,push,CASHBACK_5,0
h-03549,30179,2025-07-22,call_collect,call,COLLECT_01,0
h-03550,30179,2025-08-10,push_credit,push,CC_LIMIT,0
h-03551,30179,2025-08-30,push_service,push,PUSH_ON,0
h-03552,30179,2025-09-16,push_service,push,PUSH_ON,1
h-03553,30179,2025-10-01,push_cashback,push,CASHBACK_5,0
h-03554,30179,2025-10-19,call_collect,call,COLLECT_01,0
h-03555,30179,2025-11-03,sms_refinance,sms,REFIN_12,1
h-03556,30179,2025-11-16,sms_cashback,sms,CASHBACK_5,0
h-03557,30179,2025-12-08,push_cashback,push,CASHBACK_5,0
h-03558,30179,2026-01-01,push_cashback,push,CASHBACK_5,0
h-03559,30179,2026-01-26,call_collect,call,COLLECT_01,0
h-03560,30179,2026-02-05,call_collect,call,COLLECT_01,0
h-03561,30179,2026-02-21,sms_refinance,sms,REFIN_12,0
h-03562,30179,2026-03-13,push_service,push,PUSH_ON,0
h-03563,30180,2025-01-23,push_service,push,PUSH_ON,1
h-03564,30180,2025-02-02,sms_cashback,sms,CASHBACK_5,0
h-03565,30180,2025-02-15,push_service,push,PUSH_ON,1
h-03566,30180,2025-03-06,call_collect,call,COLLECT_01,0
h-03567,30180,2025-04-01,email_cashback,email,CASHBACK_5,0
h-03568,30180,2025-04-22,push_service,push,PUSH_ON,1
h-03569,30180,2025-05-09,push_credit,push,CC_LIMIT,1
h-03570,30180,2025-05-18,sms_refinance,sms,REFIN_12,0
h-03571,30180,2025-06-14,call_collect,call,COLLECT_01,0
h-03572,30180,2025-07-07,push_service,push,PUSH_ON,0
h-03573,30180,2025-07-21,push_service,push,PUSH_ON,0
h-03574,30180,2025-08-04,push_service,push,PUSH_ON,1
h-03575,30180,2025-08-30,call_collect,call,COLLECT_01,0
h-03576,30180,2025-09-08,email_cashback,email,CASHBACK_5,0
h-03577,30180,2025-09-25,email_cashback,email,CASHBACK_5,0
h-03578,30180,2025-10-08,push_service,push,PUSH_ON,1
h-03579,30180,2025-10-31,push_credit,push,CC_LIMIT,0
h-03580,30180,2025-11-28,sms_cashback,sms,CASHBACK_5,1
h-03581,30180,2025-12-16,sms_refinance,sms,REFIN_12,0
h-03582,30181,2025-01-31,sms_cashback,sms,CASHBACK_5,1
h-03583,30181,2025-02-28,sms_refinance,sms,REFIN_12,0
h-03584,30181,2025-03-19,email_cashback,email,CASHBACK_5,0
h-03585,30181,2025-04-08,push_cashback,push,CASHBACK_5,1
h-03586,30181,2025-05-03,push_cashback,push,CASHBACK_5,1
h-03587,30181,2025-05-15,email_cashback,email,CASHBACK_5,0
h-03588,30181,2025-05-30,email_cashback,email,CASHBACK_5,0
h-03589,30181,2025-06-16,push_cashback,push,CASHBACK_5,1
h-03590,30181,2025-07-14,push_cashback,push,CASHBACK_5,0
h-03591,30181,2025-08-10,sms_cashback,sms,CASHBACK_5,0
h-03592,30181,2025-08-28,sms_cashback,sms,CASHBACK_5,0
h-03593,30181,2025-09-23,email_cashback,email,CASHBACK_5,1
h-03594,30181,2025-10-16,push_service,push,PUSH_ON,0
h-03595,30181,2025-10-27,push_cashback,push,CASHBACK_5,0
h-03596,30181,2025-11-04,sms_cashback,sms,CASHBACK_5,0
h-03597,30181,2025-11-18,push_credit,push,CC_LIMIT,0
h-03598,30181,2025-11-27,call_collect,call,COLLECT_01,0
h-03599,30181,2025-12-17,push_credit,push,CC_LIMIT,0
h-03600,30181,2025-12-26,push_credit,push,CC_LIMIT,1
h-03601,30181,2026-01-07,push_cashback,push,CASHBACK_5,0
h-03602,30181,2026-01-29,call_collect,call,COLLECT_01,0
h-03603,30181,2026-02-17,push_cashback,push,CASHBACK_5,1
h-03604,30181,2026-03-10,sms_refinance,sms,REFIN_12,0
h-03605,30181,2026-03-28,call_collect,call,COLLECT_01,0
h-03606,30181,2026-04-22,push_service,push,PUSH_ON,0
h-03607,30181,2026-05-02,email_cashback,email,CASHBACK_5,0
h-03608,30181,2026-05-21,sms_cashback,sms,CASHBACK_5,0
h-03609,30182,2025-01-22,sms_cashback,sms,CASHBACK_5,0
h-03610,30182,2025-02-06,sms_cashback,sms,CASHBACK_5,0
h-03611,30182,2025-02-18,push_credit,push,CC_LIMIT,0
h-03612,30182,2025-03-18,push_cashback,push,CASHBACK_5,1
h-03613,30182,2025-04-04,push_cashback,push,CASHBACK_5,1
h-03614,30182,2025-05-02,call_collect,call,COLLECT_01,0
h-03615,30182,2025-05-15,sms_cashback,sms,CASHBACK_5,1
h-03616,30182,2025-06-03,email_cashback,email,CASHBACK_5,0
h-03617,30182,2025-06-24,sms_refinance,sms,REFIN_12,0
h-03618,30182,2025-07-18,sms_cashback,sms,CASHBACK_5,0
h-03619,30182,2025-07-30,sms_cashback,sms,CASHBACK_5,0
h-03620,30182,2025-08-26,push_service,push,PUSH_ON,0
h-03621,30182,2025-09-09,call_collect,call,COLLECT_01,0
h-03622,30182,2025-09-27,push_service,push,PUSH_ON,1
h-03623,30182,2025-10-13,push_credit,push,CC_LIMIT,0
h-03624,30182,2025-11-01,email_cashback,email,CASHBACK_5,0
h-03625,30182,2025-11-22,sms_cashback,sms,CASHBACK_5,0
h-03626,30182,2025-12-18,sms_cashback,sms,CASHBACK_5,0
h-03627,30182,2026-01-12,push_credit,push,CC_LIMIT,0
h-03628,30182,2026-01-21,push_service,push,PUSH_ON,1
h-03629,30182,2026-02-14,push_cashback,push,CASHBACK_5,1
h-03630,30182,2026-03-04,push_cashback,push,CASHBACK_5,0
h-03631,30182,2026-03-23,push_cashback,push,CASHBACK_5,1
h-03632,30183,2025-01-22,sms_cashback,sms,CASHBACK_5,0
h-03633,30183,2025-02-19,sms_refinance,sms,REFIN_12,0
h-03634,30183,2025-03-06,push_service,push,PUSH_ON,0
h-03635,30183,2025-03-25,push_service,push,PUSH_ON,0
h-03636,30183,2025-04-12,push_credit,push,CC_LIMIT,0
h-03637,30183,2025-05-06,call_collect,call,COLLECT_01,0
h-03638,30183,2025-05-30,push_service,push,PUSH_ON,0
h-03639,30183,2025-06-12,sms_refinance,sms,REFIN_12,0
h-03640,30183,2025-06-22,sms_refinance,sms,REFIN_12,0
h-03641,30183,2025-07-09,push_service,push,PUSH_ON,0
h-03642,30183,2025-08-06,sms_cashback,sms,CASHBACK_5,0
h-03643,30183,2025-08-23,push_service,push,PUSH_ON,0
h-03644,30183,2025-09-02,sms_refinance,sms,REFIN_12,0
h-03645,30183,2025-09-23,sms_cashback,sms,CASHBACK_5,0
h-03646,30183,2025-10-08,sms_cashback,sms,CASHBACK_5,0
h-03647,30183,2025-10-22,sms_refinance,sms,REFIN_12,0
h-03648,30184,2025-01-30,push_credit,push,CC_LIMIT,0
h-03649,30184,2025-02-27,call_collect,call,COLLECT_01,0
h-03650,30184,2025-03-18,call_collect,call,COLLECT_01,0
h-03651,30184,2025-03-26,sms_cashback,sms,CASHBACK_5,1
h-03652,30184,2025-04-09,sms_refinance,sms,REFIN_12,0
h-03653,30184,2025-05-02,push_cashback,push,CASHBACK_5,0
h-03654,30184,2025-05-24,call_collect,call,COLLECT_01,0
h-03655,30184,2025-06-06,push_cashback,push,CASHBACK_5,1
h-03656,30184,2025-06-25,sms_refinance,sms,REFIN_12,0
h-03657,30184,2025-07-14,push_service,push,PUSH_ON,0
h-03658,30184,2025-07-25,push_service,push,PUSH_ON,1
h-03659,30184,2025-08-13,email_cashback,email,CASHBACK_5,0
h-03660,30184,2025-08-25,push_cashback,push,CASHBACK_5,1
h-03661,30184,2025-09-20,push_cashback,push,CASHBACK_5,0
h-03662,30184,2025-10-18,sms_refinance,sms,REFIN_12,0
h-03663,30184,2025-11-09,push_service,push,PUSH_ON,0
h-03664,30184,2025-11-25,call_collect,call,COLLECT_01,0
h-03665,30184,2025-12-15,push_service,push,PUSH_ON,0
h-03666,30185,2025-01-30,call_collect,call,COLLECT_01,0
h-03667,30185,2025-02-21,push_cashback,push,CASHBACK_5,1
h-03668,30185,2025-03-16,sms_cashback,sms,CASHBACK_5,0
h-03669,30185,2025-04-10,sms_cashback,sms,CASHBACK_5,0
h-03670,30185,2025-04-27,email_cashback,email,CASHBACK_5,0
h-03671,30185,2025-05-22,sms_cashback,sms,CASHBACK_5,0
h-03672,30185,2025-06-09,push_service,push,PUSH_ON,1
h-03673,30185,2025-06-29,sms_cashback,sms,CASHBACK_5,0
h-03674,30185,2025-07-24,email_cashback,email,CASHBACK_5,0
h-03675,30185,2025-08-15,push_service,push,PUSH_ON,0
h-03676,30185,2025-08-28,call_collect,call,COLLECT_01,0
h-03677,30185,2025-09-09,email_cashback,email,CASHBACK_5,0
h-03678,30185,2025-09-21,push_cashback,push,CASHBACK_5,0
h-03679,30185,2025-10-12,push_service,push,PUSH_ON,1
h-03680,30185,2025-10-30,call_collect,call,COLLECT_01,0
h-03681,30185,2025-11-22,push_credit,push,CC_LIMIT,1
h-03682,30185,2025-12-13,push_credit,push,CC_LIMIT,1
h-03683,30185,2025-12-23,call_collect,call,COLLECT_01,0
h-03684,30185,2026-01-09,push_credit,push,CC_LIMIT,0
h-03685,30185,2026-01-21,push_service,push,PUSH_ON,1
h-03686,30185,2026-02-11,push_credit,push,CC_LIMIT,0
h-03687,30185,2026-03-06,sms_cashback,sms,CASHBACK_5,0
h-03688,30185,2026-03-15,push_service,push,PUSH_ON,1
h-03689,30185,2026-03-23,push_service,push,PUSH_ON,0
h-03690,30185,2026-04-19,push_cashback,push,CASHBACK_5,1
h-03691,30185,2026-05-02,push_credit,push,CC_LIMIT,0
h-03692,30185,2026-05-11,push_cashback,push,CASHBACK_5,0
h-03693,30186,2025-01-15,sms_cashback,sms,CASHBACK_5,0
h-03694,30186,2025-01-30,sms_refinance,sms,REFIN_12,1
h-03695,30186,2025-02-15,email_cashback,email,CASHBACK_5,0
h-03696,30186,2025-02-26,sms_refinance,sms,REFIN_12,0
h-03697,30186,2025-03-10,sms_refinance,sms,REFIN_12,1
h-03698,30186,2025-04-05,push_cashback,push,CASHBACK_5,0
h-03699,30186,2025-04-15,push_service,push,PUSH_ON,1
h-03700,30186,2025-05-02,push_cashback,push,CASHBACK_5,0
h-03701,30186,2025-05-24,push_cashback,push,CASHBACK_5,0
h-03702,30186,2025-06-15,call_collect,call,COLLECT_01,0
h-03703,30186,2025-06-29,push_service,push,PUSH_ON,0
h-03704,30186,2025-07-27,push_cashback,push,CASHBACK_5,0
h-03705,30186,2025-08-18,push_cashback,push,CASHBACK_5,0
h-03706,30186,2025-09-06,email_cashback,email,CASHBACK_5,0
h-03707,30187,2025-01-20,sms_refinance,sms,REFIN_12,0
h-03708,30187,2025-02-14,push_cashback,push,CASHBACK_5,0
h-03709,30187,2025-03-09,call_collect,call,COLLECT_01,0
h-03710,30187,2025-03-24,email_cashback,email,CASHBACK_5,0
h-03711,30187,2025-04-03,call_collect,call,COLLECT_01,0
h-03712,30187,2025-04-25,sms_refinance,sms,REFIN_12,0
h-03713,30187,2025-05-05,push_service,push,PUSH_ON,0
h-03714,30187,2025-05-25,push_credit,push,CC_LIMIT,0
h-03715,30187,2025-06-06,sms_refinance,sms,REFIN_12,1
h-03716,30187,2025-06-18,push_credit,push,CC_LIMIT,0
h-03717,30187,2025-07-01,push_cashback,push,CASHBACK_5,0
h-03718,30187,2025-07-14,call_collect,call,COLLECT_01,0
h-03719,30187,2025-08-04,push_cashback,push,CASHBACK_5,0
h-03720,30187,2025-09-01,sms_refinance,sms,REFIN_12,0
h-03721,30187,2025-09-20,sms_cashback,sms,CASHBACK_5,0
h-03722,30187,2025-10-05,push_credit,push,CC_LIMIT,0
h-03723,30187,2025-10-30,push_cashback,push,CASHBACK_5,0
h-03724,30187,2025-11-16,push_cashback,push,CASHBACK_5,0
h-03725,30188,2025-01-23,call_collect,call,COLLECT_01,0
h-03726,30188,2025-02-02,sms_cashback,sms,CASHBACK_5,0
h-03727,30188,2025-03-02,push_credit,push,CC_LIMIT,0
h-03728,30188,2025-03-19,call_collect,call,COLLECT_01,0
h-03729,30188,2025-04-08,sms_cashback,sms,CASHBACK_5,1
h-03730,30188,2025-05-02,push_service,push,PUSH_ON,0
h-03731,30188,2025-05-28,call_collect,call,COLLECT_01,1
h-03732,30188,2025-06-07,sms_refinance,sms,REFIN_12,0
h-03733,30188,2025-06-16,sms_refinance,sms,REFIN_12,0
